id	text	count
16983240174	肯德基 年度 推广 电影 	5625
15587026164	肤色 阶层 性格 性取向 天差地远 两个 男人 音乐 结缘 公路 旅行 成为 一生 朋友 有时候 才华 不够 需要 勇敢 推倒 心中 面墙 开门见山 电影 一颗 绿色 小石子 投入 黑白分明 美国 社会 激起 轻小而 美丽 涟漪 刻意 营造 温暖 感 愿意 买单 	1885
16265742074	世界 孤独 人 害怕 迈出 第一步 可爱 精致 友情 小品 美国版 触 不可 谢谢 丈夫 分享 	1760
16167781705	印象 最深 片段 南部 乡间 小 路上 抛锚 田里 劳作 黑奴 对视 一幕 无声 却 发出 巨响 	2996
16167799705	南部 黑奴 	2996
14658462505	今年 看过 最 有意思 一部 电影 节奏 欢快 情节 有趣 不失 深度 	2362
16888462505 高等教育 黑人 音乐家 碰撞 令人 惊喜 火花 	2362
16888434305 二人 纽约 一路 南巡 演 越向南 种族歧视 越来越 严重 导演 一种 巧妙 角度 观众 展示 当时 不公 音乐家 内心 纠葛 重要 场合 表演 最 尽兴 一次 却是 圣诞 前夕 一个 黑人 小 酒吧 最终 选择 发声 歧视 屈服 结局 温馨 感人 着实 一部 好 电影 	2362
14445955825	說 片子 里 某個 根本 不會 人 注意 佈 景里 某塊 石頭 或許 撿 說 拍 攝 時候 一直 留心 撿 很漂亮 石頭 撿 給導演 說 這塊 石頭 放在 背景 里會 好看 說 電影里 部分 增肥 二三十斤 從來 沒見過 那麼 肚腩 現在 似乎 已經 減回 來 今天 表演 時 大部分 時間 忘 那樣 一個 沒 文化 油滑 滿嘴 跑 火車 司機 僅僅 偶爾 偶爾有 幾個 說 話 只 抽煙 鏡頭 鼻孔 一噴白霧 那麼 一瞥 卻還 像是 十幾 年前 東方 承諾 里 那個 冷酷 無情 殺手 今天 導演 說 這麼 多年 還是 一直 一直 沒變 	1387
16275612214	这部 电影 厉害 处 剧本 扎实 人物 塑造 细节 出彩 这趟 一路 南 旅程 最后 证明 白人 心中 地位 身陷 孤独 境地 没人 帮得 和解 完成 一场 自我 救赎 刻意 说教 讲 每个 人 看到 时代 群体 遭遇 黑人 白人 简单 这部 电影 主题 片中 那句 点睛 台词 所说 天才 不够 唯有 勇气 改变 人心 一部 勇气 改变 电影 套路 化 公路 片 拍 却是 异常 温暖 剧本 加 分 应该 今年 奥斯卡 最佳 原创 剧本 	1035
14679676245	今年 看过 最好 剧情片 剧本 扎实 细节 充实 表演 到位 主角 角色 互换 特定 时代 地域 里 散发出 更强 乐趣 	3288
16918609694	赶走 偏见 鸣枪 赢得 尊重 拳头 甘愿 罢演 霸凌 侮辱 考验 耻辱 南方 劳作 黑奴 看到 路边 衣冠楚楚 如同 一个 预言 一家 上流 餐厅 一间 宽敞 厕所 一个 高档 试衣间 没能 容纳 下 东西 却 装进 一方 绿色 车厢 勇敢 上路 	1925
16393201524	四平八稳 片子 精致 套路 一路 想到 通俗 剧情 起伏 主要 演员 明 知道 屡试不爽 美式 套路 微微 感动 也许 好莱坞 厉害 地方 	1739
16593984674	完成度 高 公路 喜剧片 亮点 在于 人物 塑造 完整 细节 使用 精彩 剧作 表演 堪称 杰出 创造 灵感 来自 真人真事 表达 主题 做 艺术 虚构 夸张 听说 真人 后代 对此 意见 争论 艺术作品 历史 以为 无可厚非 	1551
16942434683	不够 黑人 不够 白人 不够 男人 请 告诉 托尼 算是 人 恭喜 最 政治 正确 人 	1924
16312390175	肤色 对调 版 触不可及 一场 跨越 美国 公路 之旅 一场 跨越 种族 肤色 身份 阶层 人性 之旅 所有 下属 唐 毕恭毕敬 唯有 托尼 普通人 对待 吃 炸鸡 说出 真实 想法 当成 黑人 真正 歧视 表现 	1837
16342390175 唐 受到 外人 歧视 侮辱 始终 忍气吞声 低声下气 听 演奏 观众 餐厅 吃饭 表演者 却 正是 托尼 教会 反击 教会 发声 捍卫 权利 尊严 所谓 高级 尊贵 场所 受到 平等待遇 低端 卑微 黑人 酒吧 获得 尊重 支持 实在 太 讽刺 天才 	1837
16342390345 唯有 勇气 改变 人心 考虑 感受 照顾 情绪 忍一时 得寸进尺 退一步 变本加厉 暴力 赢得 懦弱 永远都是 输家 正面 对抗 生活 恶意 战胜 恶意 	1837
14666969315	基层 白人 司机 护送 著名 黑人 钢琴家 美国 南部 巡回演出 故事 	2242
14667969315 两位 角色 社会 阶级 教育 程度 差异 电影 笑料 百出 肤色 对比 却 十分 讽刺 电影 充满 种族 平权 抗争 泪点 两位 演员 默契 火花 十足 一个 十分 温暖 人心 故事 影片 结束 之后 响起 经久不息 掌声 边笑 边流 眼泪 鼓掌 到手 疼 	2242
15405704315	公路 旅程 触及 深刻 东西 却 展示 许多 身份 每个 人 无法 避开 相互理解 自然 描写 不太像 真实 人物 角色 第一 反应 化解 掩藏 感受 知道 故事 片名 说 绿皮书 喜欢 这部 影片 	2365
16170053135	剧作 点 妻子 接电话 电话 内容 全部 隐掉 呈现 妻子 表演 描写 夫妻间 感情 点 分钟 出现 核心 道具 绿皮书 点 公路 片 类型 点 分钟 音乐 镜头 欢笑 人们 摇 孤寂 一人 点 多来 一条 书信 线 一条 情感 变化 线 点 分钟 小人物 反击 点 分钟 黑人 扳回 一局 点 分钟 意大利人 解决问题 独特 方式 点 分钟 敞开 心扉 点 黑人 白人 平等 点 一起 写信 推进 故事 情感 段落 可视化 写信 点 重音 黑人 拒 点 分钟 二人 出现 矛盾 点 分钟 雨中 吐露 真心 点 分钟 黑人 白人 差异 上升 兄弟 情来 化解 点 黑人 白人 开车 反转 	1149
16145473335	维果 莫滕森 人 设太讨 喜 爱 吃 人 品格 太 差 更大 惊喜 马赫 沙拉 阿里 既要 演得 黑不白 还要 总有 孤独 灵魂 迈出 第一步 温暖 圣诞 颂歌 	1063
16518738345	记住 想 讲 很大 东西 很小 事情 扎实 剧作 闪光 人物 充满 化学反应 搭配 观影 过程 中 大笑 无数次 一再 倒回去 品味 小小的 瞬间 一个 眼神 一个 撇嘴 里 戏 阿里 维果 叔 最好 最好 最好 一卦 演员 天才 不够 需要 勇气 讲个 种族歧视 政治 正确 主题 停留 俗套 模板 里 细微 角度 升华 东西 	321
16851661264	属于 那种 轻松 好看 电影 故事 比较简单 感人 整体 公路 片 方式 旅途 两个 肤色 阶层 文化背景 人 联系 一起 固有 印象 逐渐 和解 愿意 相信 故事 是因为 希望 人 人 之间 真的 保有 起码 善良 理解 平等 种 美好愿望 包括 为黛西 小姐 开车 触 不可 片子 	407
14698620355	放在 一辆车 里 一场 六个 星期 公路 旅行 有戏 这位 谢 耳朵 黑人 学霸 音乐家 前往 尚未 平权 美国 南部 	160
16236355594	表演 加 分 一直 注意 大胃 王是 出演 编剧 扣分 一个 喜剧 编剧 弱化 年代 南方 对待 黑人 残酷 黑暗面 整个 故事 有惊无险 故事 进行 一半 架子 完全 搭 好 之后 后面 剧情 预测 请 肯尼迪 出马 桥段 猜中 缺乏 张力 冲突 添加 笑料 无法 缓解 底层 黑人 种植园 干活 一段 太 刻意 画风 加 配乐 突变 整体 风格 搭 经济学 人 本片 形容 同意 片子 叙事 手法 营造 怀旧 方面 太 取悦 观众 不宜 讨好 	217
15529425012	表面 种族 平权 内核 白人 救赎 	1674
16025000874	塑造 男主角 形象 每个 例子 精妙 每个 拳头 每块 炸鸡 每个 妻子 交往 瞬间 派上用场 办法 超出 常规 套路 桥段 展示 万能 相比之下 黑人 男二 试图 建立 复杂性 不算 完全 成功 就让 片子 层次 止步 美国 电影 里 意大利人 是不是 相当于 中国 正剧 里 东北 人 主要 贡献 凶悍 幽默 底层 虎 口音 人物形象 	200
15209343725	现如今 种族 关系 压力 美国 太 需要 一个 故事 可歌 可颂 导演 细致入微 研究 历史 故事 之后 进行 取舍 消化 最后 稳扎稳打 电影 语言 动人 故事 讲 观众们 听 说 导演 之前 做 喜剧片 经验 这部 拍 沉重 电影 放射出 生动 光芒 里头 高手 服装设计 音乐 设计 厉害 儿子 参与 电影 熠熠生辉 导演 课上 提前 放映 说 学期 这课 上学 东西 启发 	136
15445966682	感觉 假 绿皮书 五星 好评 叔 很棒 剧本 烂俗 至极 有如 种族歧视 老套 剧情 一个 接 一个 黑人 坐车 后 一定 南方 警察 拦下 还要 加个 北方 警察 送温暖 对比 衬托 真是 恶心 死 最后 结局 白人 消除 种族歧视 良好 自我感觉 中 结束 	1138
16981588132	部 黑人 平权 电影 感觉 编剧 黑人 查 一下 高高在上 姿态 告诉 黑人 赐予 平等 人 情感 融入 真正 受过 歧视 人 歧视 刻画 浅薄 餐厅 吃饭 酒吧 喝酒 夜晚 开车 抓 歧视 流 表面 可惜 受过 歧视 伤害 人 明白 电影 完整 工整 主题鲜明 仅此而已 一部 温度 力量 影片 	236
16363847704	笑声 不断 美式 煽情 白人 自我 救赎 瑕不掩瑜 无法 忽视 剧本 巧妙 总体 完成度 不错 第二个 警察 圣诞夜 桥段 翻 几个 白眼 	1120
15535558955	角色 诠释 讨喜 幽默 风趣 粗俗 却 带有 真情实感 意大利 裔 工人阶级 形象 角色 诠释 谨慎 悲观 却 优雅 文明 受过 高等教育 天赋 异常 非裔 艺术家 形象 两个 截然不同 角色 一段 旅途 中 种族 价值观 冲突 中 取得 相互 谅解 建立 互助 朋友 关系 两个 角色 身份 反差 深 南部 州 设定 里 得到 微妙 具有 对比性 挖掘 这部 有着 优秀 表演 公路 电影 有着 中规中矩 叙事 摄影 影片 一个 野心 层面 题材 诠释 已经 足够 优秀 这是 一部 有着 良好 用心 过度 剥削 题材 价值 暖 人 心肠 公路 电影 	100
16924331645	好久 看到 舒服 片子 内核 老生常谈 既定 套路 下 能够 细腻 自然 多方位 呈现 却是 相当 不错 两位 演员 真不错 	91
16341690425	二流 电影 写 故事 一流 电影 写 人物 种种 严肃 问题 最后 归于 两个 有趣 立体 人物 妙 两个 源于 真实 人物 天然 承载 探讨 话题 意义 可惜 国内 版 删减 一点点 一点点 影片 想要 表达 内容 意义 影响 	81
1627319284-	鄙俗 粗蛮 小可爱 就要 撬开 森严 优雅 防备 世界 	2662
16168572755	四平八稳 故事 商业 公路 喜剧 同类 影片 相比 胜 矫情 圣母 政治 正确 一套 说完 还要 告诉 黑人 酒吧 小混混 白人 警察 热心肠 总结 拒绝 歧视 偏见 矫枉过正 	77
16407132135	想到 影片 出自 曾经 拿过 金酸莓 奖 导演 之手 一场 戏 戏 人物 丰满 对白 妙趣横生 主角 推动 故事 事件 推动 人物 不够 需要 足够 勇气 电影 时 旁边 坐 一对 黑白 夫妻 两人 笑 笑 最后 哭 稀里哗啦 	57
16599819285	取材 妙 人物 黑人 皮 人心 不够 黑 不够 不够 孤独 坚定 虽是 白人 骨子里 却 一种 市井 圆滑 剧本 巧妙 巧妙 两方 脱离 原本 族系 身份 地位 对调 一路上 放置 最 种族歧视 南方 制造 戏剧 冲突 精巧 十分 学院派 作品 美籍 华裔 应该 最能 理解 这片 黄人皮 人心 不够 黄 不够 不够 自信 	79
16282057874	终于 阿里 性感 	112
16256615234	真好 哭 通常 种族歧视 电影 局限 历史 事件 纵向 回溯 事迹 横向 展示 指向 一个 人生 孤独 暗 时刻 黑人 白人 富人 穷人 身份 置换 已 僵化 主题 呈现出 张弛 有度 戏剧 感 何种 肤色 何种 性取向 何种 阶级 孤独 每个 人 需要 毕生 攻克 难题 今年 颁奖 季至 目前 唯一 满意 作品 希望 荣誉 属于 	92
16976577472	是不是 最佳影片 知道 鐵定 第一 個 拿下 奧斯卡獎 肯德基 廣告 	154
16662741145	中国 大陆 美的 新 移民 美国 政治 谱系 属于 右派 特别 理解 所谓 左 一直 猜想 一个 心理 层面 原因 特别 厌恶 父辈 虚伪 做派 傲慢 腔调 一如 厌恶 文革 中 成长 父辈 专横 戾 气 这部 电影 印证 猜想 世界 总会 相互了解 中 变得 更好 想象 中 更慢 	52
15045773764	电影 即时性 愉悦 全场 欢声笑语 遮掩 太 问题 像是 开 万象 城 绿皮书 精准 陈旧 配方 做 凝炼 再 包装 一流 表演 情节剧 创作 探讨 些 营养 油腻 东西 停步 黑人 题材 初级阶段 模型 也许 那种 爱 吃 观众 不腻 再 吃 一桶 上次 银幕 看到 这种 层级 表演 好几个 月 之前 	58
16262035345	太棒了 路数 想到 歧视 尊重 拥抱 片子 这种 简单 框架 里 讲 一出 抓人 故事 从头到尾 一气呵成 过程 里 酸楚 爱 欢乐 结尾 温馨 善意 完会 感觉 真是 好 故事 好 表演 好 讲述 	29
16322528114	片尾 字幕 发现 编剧 制片 正是 那位 白人 司机 主角 原型 儿子 剧本 确实 精巧 小 细节 呼应 凸显 两个 主角 个性 心态 变化 总 觉得 太熟 缺乏 一点 人 意外 反思 余味 类似 片子 触 不可 乌龙 双雄 黑白 配对 个性 阶层 反差 强烈 但论 思考 似 进 一层 两位 主角 尤其 莫腾森 演技 可加分 完 意识 市场 赚钱 职业 伦理 契约 精神 三者 对抗 歧视 偏见 重要 因素 背后 政治化 工具理性 正是 纽约 都市 商业 环境 教给 这位 白人 混混 	48
